Create_time,Create_year,Create_month,Create_day,Create_hour,Likes,Comments,Saves,Views,Shares,Duration(sec),Video Height,Video Width
2021-09-15 17:53:36,2021,9,15,17,123000,144,412,1700000,459,51,1024,576
2021-09-14 22:00:01,2021,9,14,22,11300,16,33,432800,33,59,1024,576
2021-09-14 17:50:04,2021,9,14,17,274,3,1,12700,1,104,1024,576
2021-09-13 17:30:01,2021,9,13,17,122200,193,254,3200000,219,59,1024,576
2021-09-12 17:30:00,2021,9,12,17,89000,65,154,2100000,220,59,1024,576
2021-09-11 17:30:00,2021,9,11,17,73400,235,191,1600000,241,15,1024,576
2021-09-11 08:00:00,2021,9,11,8,348,6,3,12700,4,54,854,480
2021-09-10 16:37:40,2021,9,10,16,39000,32,64,554100,89,58,1024,576
2021-09-10 13:48:02,2021,9,10,13,25700,77,38,1400000,42,30,1024,576
2021-09-10 13:06:03,2021,9,10,13,73800,1438,98,3900000,224,36,1024,576
2021-09-09 22:21:49,2021,9,9,22,90600,108,152,1900000,222,60,1246,576
2021-09-09 09:40:00,2021,9,9,9,14300,46,14,1100000,34,10,1024,576
2021-09-08 20:55:01,2021,9,8,20,109100,97,129,2800000,177,57,1024,576
2021-09-08 20:43:05,2021,9,8,20,128300,90,175,3800000,222,46,1024,576
2021-09-08 15:51:17,2021,9,8,15,5174,9,8,218600,21,51,1024,576
2021-09-07 18:30:03,2021,9,7,18,90800,178,199,3100000,179,58,1024,576
2021-09-07 18:18:24,2021,9,7,18,129800,168,337,3400000,194,52,1024,576
2021-09-07 17:47:09,2021,9,7,17,136800,140,668,2700000,550,59,1024,576
2021-09-07 17:30:00,2021,9,7,17,7342,8,6,394000,8,36,1024,576
2021-09-07 17:04:26,2021,9,7,17,45000,109,58,3200000,92,8,1024,576
2021-09-07 12:11:21,2021,9,7,12,13000,5,9,429900,10,49,1024,576
2021-09-06 19:21:56,2021,9,6,19,32400,40,21,1300000,49,8,1024,576
2021-09-06 18:49:55,2021,9,6,18,77900,58,69,2500000,191,47,1024,576
2021-09-05 17:30:00,2021,9,5,17,33600,26,31,1100000,119,56,854,480
2021-09-05 11:47:10,2021,9,5,11,16900,9,8,775600,31,15,1024,576
2021-09-05 11:21:43,2021,9,5,11,36600,73,44,914300,78,58,1024,576
2021-09-04 17:31:09,2021,9,4,17,49400,63,65,1900000,186,57,854,480
2021-09-03 17:30:00,2021,9,3,17,241700,295,462,3600000,271,59,1024,576
2021-09-03 14:18:59,2021,9,3,14,44700,233,84,3200000,114,27,1024,576
2021-09-02 17:30:00,2021,9,2,17,101600,131,90,1800000,215,44,1024,576
2021-09-02 17:00:00,2021,9,2,17,72800,196,109,3100000,293,19,1024,576
2021-09-01 18:22:07,2021,9,1,18,220700,453,435,4400000,667,59,1024,576
2021-09-01 18:18:58,2021,9,1,18,139100,141,193,4000000,314,56,1024,576
2021-09-01 17:44:26,2021,9,1,17,78300,1059,131,2800000,600,21,1280,720
2021-08-31 17:56:40,2021,8,31,17,19500,54,54,2000000,103,58,1024,576
2021-08-31 12:08:06,2021,8,31,12,107700,272,81,3900000,327,30,1024,576
2021-08-31 10:26:38,2021,8,31,10,200,1,0,10700,2,57,1024,576
2021-08-30 18:06:32,2021,8,30,18,128300,379,183,3800000,702,59,1024,576
2021-08-29 17:00:00,2021,8,29,17,29900,63,30,1700000,100,44,1246,576
2021-08-29 17:00:00,2021,8,29,17,499,2,4,14300,2,56,854,480
2021-08-28 17:05:01,2021,8,28,17,461,2,4,13800,2,45,854,480
2021-08-28 17:05:00,2021,8,28,17,1607,6,1,61800,9,59,854,480
2021-08-27 18:17:59,2021,8,27,18,73600,138,160,2000000,230,58,1024,576
2021-08-27 18:14:32,2021,8,27,18,142700,161,169,5100000,411,58,1024,576
2021-08-26 20:00:00,2021,8,26,20,29600,53,34,1100000,79,8,1280,720
2021-08-26 19:37:29,2021,8,26,19,92100,128,340,1700000,134,50,1024,576
2021-08-26 19:35:33,2021,8,26,19,65600,101,210,1700000,297,59,1024,576
2021-08-25 17:53:17,2021,8,25,17,157100,191,887,3700000,464,57,854,480
2021-08-25 17:42:32,2021,8,25,17,277500,761,463,12200000,988,16,1024,576
2021-08-25 17:23:11,2021,8,25,17,66800,105,179,1300000,92,60,1024,576
2021-08-25 17:11:55,2021,8,25,17,186,0,0,10200,7,15,1024,576
2021-08-24 18:47:54,2021,8,24,18,185,1,1,10100,1,34,1024,576
2021-08-24 17:32:27,2021,8,24,17,95900,135,92,2000000,297,54,1024,576
2021-08-24 17:00:01,2021,8,24,17,39200,34,53,1800000,104,58,1024,576
2021-08-24 17:00:01,2021,8,24,17,128200,159,105,3900000,523,68,1024,576
2021-08-24 16:02:12,2021,8,24,16,194,3,0,7873,6,83,1024,576
2021-08-24 16:01:04,2021,8,24,16,137,2,0,7757,6,78,1024,576
2021-08-24 15:59:23,2021,8,24,15,135,0,0,7692,3,91,1024,576
2021-08-24 13:30:42,2021,8,24,13,125500,638,184,8400000,795,10,1024,576
2021-08-23 18:54:59,2021,8,23,18,58800,107,135,2200000,225,59,1246,576
2021-08-23 18:30:11,2021,8,23,18,40500,31,8,937400,112,57,1024,576
2021-08-23 16:08:47,2021,8,23,16,48700,81,130,1100000,118,59,1024,576
2021-08-22 17:00:00,2021,8,22,17,172900,238,202,4000000,683,57,1024,576
2021-08-22 14:57:40,2021,8,22,14,223,1,0,8670,4,58,960,540
2021-08-21 17:34:15,2021,8,21,17,113700,129,152,1100000,158,45,1024,576
2021-08-21 11:05:00,2021,8,21,11,237100,1402,358,10600000,1446,50,1024,576
2021-08-20 18:33:56,2021,8,20,18,50600,145,176,1800000,182,45,1024,576
2021-08-19 17:55:13,2021,8,19,17,231800,590,615,3200000,459,60,1024,576
2021-08-19 13:18:35,2021,8,19,13,305,4,0,13000,7,6,1024,576
2021-08-19 13:15:52,2021,8,19,13,216,3,4,12100,13,6,1024,576
2021-08-19 13:13:56,2021,8,19,13,209,1,1,11300,10,6,1024,576
2021-08-18 17:17:11,2021,8,18,17,52000,64,96,724900,196,51,1024,576
2021-08-17 16:56:41,2021,8,17,16,175400,308,527,2000000,517,58,1024,576
2021-08-16 17:00:00,2021,8,16,17,36700,28,121,437700,54,60,1024,576
2021-08-16 12:41:04,2021,8,16,12,104400,180,209,6000000,558,15,1024,576
2021-08-15 17:14:13,2021,8,15,17,194200,1892,464,2500000,420,37,1024,576
2021-08-14 17:00:00,2021,8,14,17,148900,255,1386,2500000,888,56,1024,576
2021-08-14 10:05:00,2021,8,14,10,124700,1059,186,5600000,448,21,1024,576
2021-08-13 18:00:08,2021,8,13,18,218800,262,744,3900000,1058,54,1024,576
2021-08-12 20:05:37,2021,8,12,20,244700,517,277,4600000,863,41,1024,576
2021-08-11 20:58:58,2021,8,11,20,163000,285,129,3500000,1073,59,1024,576
2021-08-10 19:32:24,2021,8,10,19,248400,587,779,4100000,1165,56,1024,576
2021-08-09 18:13:22,2021,8,9,18,88800,72,156,1800000,203,57,1024,576
2021-08-08 17:00:00,2021,8,8,17,184900,153,228,2900000,261,48,1024,576
2021-08-07 17:00:01,2021,8,7,17,220100,385,1671,2800000,1443,40,1280,720
2021-08-06 22:00:01,2021,8,6,22,101200,122,151,2000000,205,41,1024,576
2021-08-06 20:00:01,2021,8,6,20,455,8,2,16600,28,15,1024,576
2021-08-05 22:00:01,2021,8,5,22,165700,216,845,2200000,533,60,1024,576
2021-08-04 21:59:59,2021,8,4,21,137300,117,187,2000000,249,52,1024,576
2021-08-03 22:05:31,2021,8,3,22,134000,121,195,2000000,215,59,1024,576
2021-08-02 22:08:10,2021,8,2,22,159200,313,318,1900000,314,45,1024,576
2021-07-31 22:00:00,2021,7,31,22,171900,111,319,3100000,281,58,1024,576
2021-07-31 19:46:37,2021,7,31,19,731,2,1,19700,3,30,1024,576
2021-07-30 22:05:23,2021,7,30,22,154600,244,174,3700000,274,53,1024,576
2021-07-28 22:05:01,2021,7,28,22,146800,158,262,3400000,256,16,1024,576
2021-07-28 22:00:01,2021,7,28,22,231100,313,601,2500000,370,47,1024,576
2021-07-28 15:02:32,2021,7,28,15,566,2,2,17700,9,26,1024,576
2021-07-27 22:02:44,2021,7,27,22,218700,163,381,3500000,334,57,1024,576
2021-07-26 22:00:00,2021,7,26,22,297700,247,616,6200000,496,44,1024,576
2021-07-26 21:21:29,2021,7,26,21,830,24,3,21400,19,5,1024,576
2021-07-26 16:57:47,2021,7,26,16,525,6,6,18500,18,30,1024,576
2021-07-25 22:00:01,2021,7,25,22,7785,8,22,112600,21,24,1024,576
2021-07-23 22:18:25,2021,7,23,22,2357,8,5,38800,9,40,1024,576
2021-07-23 22:05:00,2021,7,23,22,202600,210,273,3400000,322,42,1280,720
2021-07-22 22:00:00,2021,7,22,22,417,14,0,16600,2,30,1024,576
2021-07-22 17:01:21,2021,7,22,17,698,5,4,17700,3,51,1024,576
2021-07-21 22:00:00,2021,7,21,22,143200,105,253,2700000,223,34,1024,576
2021-07-20 22:00:00,2021,7,20,22,270800,451,427,8100000,637,22,1024,576
2021-07-19 22:00:01,2021,7,19,22,137200,88,215,2900000,241,59,1024,576
2021-07-19 11:42:56,2021,7,19,11,604,13,4,18000,11,5,1024,576
2021-07-18 22:00:00,2021,7,18,22,122500,140,268,2600000,187,59,1024,576
2021-07-17 22:00:00,2021,7,17,22,202500,190,323,3300000,333,52,1024,576
2021-07-17 12:19:32,2021,7,17,12,286200,246,1380,3600000,760,59,854,480
2021-07-16 22:00:00,2021,7,16,22,214900,176,407,3500000,337,59,1024,576
2021-07-14 22:05:08,2021,7,14,22,174300,150,544,2600000,418,60,1024,576
2021-07-13 22:00:00,2021,7,13,22,264600,432,1393,2500000,828,56,1024,576
2021-07-13 11:11:58,2021,7,13,11,751,1,2,16200,2,66,1024,576
2021-07-12 22:00:01,2021,7,12,22,132400,243,253,2600000,174,59,1246,576
2021-07-11 22:00:00,2021,7,11,22,113300,134,236,2400000,209,58,1024,576
2021-07-10 22:00:00,2021,7,10,22,23700,43,220,295000,61,59,1110,576
2021-07-09 22:00:01,2021,7,9,22,153800,121,127,2500000,255,24,1024,576
2021-07-09 22:00:00,2021,7,9,22,195300,251,505,4300000,377,53,1024,576
2021-07-09 19:10:57,2021,7,9,19,135700,138,115,5800000,369,5,1024,576
2021-07-09 12:25:20,2021,7,9,12,597,5,5,16600,8,55,1024,576
2021-07-08 21:59:59,2021,7,8,21,157000,414,636,1700000,284,53,1024,576
2021-07-07 22:00:00,2021,7,7,22,263400,247,505,4100000,456,59,1024,576
2021-07-06 16:22:14,2021,7,6,16,235500,190,367,3600000,369,54,1024,576
2021-07-06 10:45:11,2021,7,6,10,528,0,2,16600,6,12,1024,576
2021-07-05 15:03:35,2021,7,5,15,484,0,3,16500,5,42,1024,576
2021-07-03 22:00:01,2021,7,3,22,130400,218,201,1600000,328,17,1024,576
2021-07-02 22:04:27,2021,7,2,22,112900,208,136,2300000,293,50,1024,576
2021-07-02 22:00:00,2021,7,2,22,84600,104,109,1400000,189,33,1024,576
2021-07-02 13:07:55,2021,7,2,13,55200,144,153,992500,188,59,1024,576
2021-07-02 11:31:38,2021,7,2,11,107600,216,336,1300000,270,58,1024,576
2021-07-01 22:00:00,2021,7,1,22,81700,62,113,1400000,191,52,1024,576
2021-07-01 15:30:00,2021,7,1,15,53300,122,233,1300000,256,51,1024,576
2021-07-01 11:30:01,2021,7,1,11,1048,9,6,28000,5,28,1024,576
2021-06-30 22:05:26,2021,6,30,22,354200,560,735,6600000,1062,44,1024,576
2021-06-30 21:59:59,2021,6,30,21,271300,337,593,5200000,657,58,1024,576
2021-06-30 11:37:39,2021,6,30,11,908,4,7,21600,7,59,1024,576
2021-06-29 22:00:00,2021,6,29,22,268900,502,759,5200000,1100,59,1024,576
2021-06-29 12:07:35,2021,6,29,12,803,5,5,22500,6,58,1024,576
2021-06-28 22:00:00,2021,6,28,22,189800,286,267,5800000,597,54,1024,576
2021-06-27 22:00:01,2021,6,27,22,319500,466,699,6500000,884,57,1024,576
2021-06-27 21:59:59,2021,6,27,21,296700,1974,1004,5000000,588,51,1024,576
2021-06-27 15:00:01,2021,6,27,15,270800,318,789,5800000,665,54,1024,576
2021-06-27 10:30:00,2021,6,27,10,220400,305,2391,5500000,1086,56,1024,576
2021-06-26 22:05:16,2021,6,26,22,195400,191,188,6600000,448,45,1024,576
2021-06-26 11:00:01,2021,6,26,11,983,4,3,24700,9,66,1024,576
2021-06-25 22:00:01,2021,6,25,22,250400,408,483,6800000,785,39,1024,576
2021-06-25 13:57:34,2021,6,25,13,760,4,3,20100,6,27,1094,576
2021-06-24 22:02:30,2021,6,24,22,410000,772,760,5000000,606,59,1024,576
2021-06-24 15:19:31,2021,6,24,15,784,5,3,22700,4,53,1024,576
2021-06-24 14:41:27,2021,6,24,14,236900,303,341,4400000,524,60,1024,576
2021-06-23 12:35:33,2021,6,23,12,789,13,10,22200,8,45,1024,576
2021-06-22 22:00:01,2021,6,22,22,204400,251,224,4700000,459,59,1024,576
2021-06-22 11:13:47,2021,6,22,11,691,4,1,19000,4,49,1024,576
2021-06-21 22:00:00,2021,6,21,22,310100,690,724,5400000,766,59,1024,576
2021-06-21 22:00:00,2021,6,21,22,166300,230,128,3500000,439,35,1024,576
2021-06-21 12:40:09,2021,6,21,12,568,1,4,16200,5,29,1024,576
2021-06-20 22:00:00,2021,6,20,22,190000,312,1356,2700000,1320,60,1024,576
2021-06-20 22:00:00,2021,6,20,22,151300,245,239,2400000,378,51,854,480
2021-06-20 11:00:00,2021,6,20,11,546,5,2,15900,0,29,1024,576
2021-06-19 22:07:41,2021,6,19,22,208700,324,457,2700000,411,50,1024,576
2021-06-19 15:00:00,2021,6,19,15,963,7,8,21500,6,66,1024,576
2021-06-19 10:00:01,2021,6,19,10,543,5,3,16200,5,30,1024,576
2021-06-18 22:00:01,2021,6,18,22,201300,226,245,2500000,419,53,1280,720
2021-06-18 22:00:00,2021,6,18,22,222100,309,365,2700000,482,59,854,480
2021-06-18 16:00:00,2021,6,18,16,639,4,5,19400,7,10,1024,576
2021-06-18 12:46:58,2021,6,18,12,612,0,5,16400,4,37,1024,576
2021-06-17 22:11:22,2021,6,17,22,206700,243,237,2800000,441,59,1024,576
2021-06-17 16:06:58,2021,6,17,16,415,2,2,14000,6,14,1024,576
2021-06-17 13:02:42,2021,6,17,13,470,0,6,15100,2,40,1024,576
2021-06-16 22:00:01,2021,6,16,22,310100,388,463,5000000,801,52,1024,576
2021-06-16 13:40:05,2021,6,16,13,518,5,0,14500,6,59,1024,576
2021-06-15 21:58:26,2021,6,15,21,306500,563,367,5800000,970,30,1024,576
2021-06-15 15:05:13,2021,6,15,15,351,3,3,12900,11,23,1024,576
2021-06-15 13:18:08,2021,6,15,13,363,4,2,11700,1,28,1024,576
2021-06-15 11:32:23,2021,6,15,11,377,0,10,11400,5,74,1024,576
2021-06-14 19:57:07,2021,6,14,19,323,4,1,10500,4,24,768,576
2021-06-14 10:26:15,2021,6,14,10,315,0,3,9913,5,81,1024,576
2021-06-10 14:18:11,2021,6,10,14,712,3,7,17600,10,58,1024,576
2021-06-10 13:59:07,2021,6,10,13,531,2,6,12900,4,60,1024,576
2021-06-10 13:41:27,2021,6,10,13,805,6,4,16600,3,60,1024,576
2021-06-10 11:35:27,2021,6,10,11,584,6,1,14300,2,60,1024,576
2021-06-09 19:21:25,2021,6,9,19,390900,542,2864,18600000,7426,47,1024,576
2021-06-09 18:50:58,2021,6,9,18,694,2,7,15800,9,58,1024,576
2021-06-09 18:41:36,2021,6,9,18,985,3,10,24500,6,59,1024,576
2021-06-09 18:22:32,2021,6,9,18,1021,2,10,24100,7,60,1024,576
2021-06-09 14:43:08,2021,6,9,14,507,4,3,14100,7,46,1024,576
2021-06-08 18:51:51,2021,6,8,18,1005,6,13,22000,14,58,1024,576
2021-06-08 18:19:47,2021,6,8,18,867,3,7,21000,8,53,1024,576
2021-06-08 17:55:40,2021,6,8,17,839,3,4,17500,7,51,1024,576
2021-06-08 17:33:03,2021,6,8,17,242100,407,304,2200000,528,42,1024,576
2021-06-08 13:53:12,2021,6,8,13,60900,66,105,711600,108,49,1024,576
2021-06-08 12:21:55,2021,6,8,12,676,3,4,16500,6,57,1024,576
2021-06-08 12:05:39,2021,6,8,12,43900,69,117,736500,123,44,1024,576
2021-06-08 11:38:42,2021,6,8,11,95400,132,132,1200000,265,26,1024,576
2021-06-07 15:18:39,2021,6,7,15,371900,303,600,19000000,915,58,854,480
2021-06-07 11:00:00,2021,6,7,11,1036,9,12,26700,13,29,1024,576
2021-06-07 10:38:08,2021,6,7,10,913,6,6,28600,12,17,1024,576
2021-06-06 00:21:37,2021,6,6,0,625,4,6,20000,6,60,1024,576
2021-06-06 00:14:33,2021,6,6,0,484,2,3,17300,6,83,1024,576
2021-06-05 18:18:45,2021,6,5,18,432,3,2,14700,5,114,1024,576
2021-06-05 14:43:26,2021,6,5,14,563,5,9,16100,4,61,1024,576
2021-06-05 09:57:34,2021,6,5,9,426,1,4,14400,6,54,1024,576
2021-06-04 22:31:33,2021,6,4,22,327,1,4,12700,3,59,1024,576
2021-06-04 14:30:20,2021,6,4,14,273900,645,523,4500000,678,22,1024,576
2021-06-04 12:09:11,2021,6,4,12,229400,212,426,4600000,357,52,1024,576
2021-06-04 11:48:26,2021,6,4,11,238500,407,328,6700000,528,40,1024,576
2021-06-03 17:35:42,2021,6,3,17,109900,159,178,18500000,410,30,1024,576
2021-06-03 16:23:08,2021,6,3,16,680,5,12,21400,11,38,1024,576
2021-06-03 15:24:25,2021,6,3,15,1317,1,7,34000,1,13,1024,576
2021-06-03 10:33:50,2021,6,3,10,378400,470,1787,8400000,1201,57,1024,576
2021-06-03 10:08:38,2021,6,3,10,1188,3,9,29700,8,56,1024,576
2021-06-02 18:04:45,2021,6,2,18,320,1,4,14500,4,14,1024,576
2021-06-02 14:29:10,2021,6,2,14,427,3,5,12800,3,97,1090,576
2021-06-02 10:02:18,2021,6,2,10,470,3,1,14600,4,59,1024,576
2021-06-02 09:48:23,2021,6,2,9,474200,1209,680,6800000,682,50,1024,576
2021-06-01 13:27:33,2021,6,1,13,381,0,4,12800,3,59,720,540
2021-06-01 11:04:48,2021,6,1,11,313,4,0,11700,6,33,1024,576
2021-06-01 10:38:24,2021,6,1,10,294000,398,328,6300000,763,29,1024,576
2021-06-01 09:45:49,2021,6,1,9,288,2,1,10900,3,43,1024,576
2021-05-31 19:39:52,2021,5,31,19,310,1,1,11000,3,31,1024,576
2021-05-31 19:12:28,2021,5,31,19,291300,732,747,6900000,739,49,1024,576
2021-05-31 12:37:54,2021,5,31,12,249200,339,187,5700000,510,31,1024,576
2021-05-30 11:21:16,2021,5,30,11,428,3,2,12900,2,30,1024,576
2021-05-30 11:10:07,2021,5,30,11,719,4,4,17800,6,30,1024,576
2021-05-29 17:01:03,2021,5,29,17,387,0,2,12700,6,28,852,480
2021-05-29 10:56:35,2021,5,29,10,399,2,3,12200,2,40,1024,576
2021-05-28 13:55:14,2021,5,28,13,153100,362,219,18900000,469,30,1024,576
2021-05-28 12:10:25,2021,5,28,12,687,9,3,19700,16,8,1024,576
2021-05-28 09:56:19,2021,5,28,9,335100,488,406,6800000,782,31,1024,576
2021-05-28 09:48:28,2021,5,28,9,672,1,2,16700,8,21,1024,576
2021-05-27 12:12:14,2021,5,27,12,228100,255,193,4600000,482,22,854,480
2021-05-27 10:48:18,2021,5,27,10,506,6,3,12700,14,26,1024,576
2021-05-26 12:00:01,2021,5,26,12,260,1,1,10600,4,13,1016,576
2021-05-25 23:05:11,2021,5,25,23,371,3,5,10700,3,36,1024,576
2021-05-25 22:55:34,2021,5,25,22,767,18,6,20700,20,17,1024,576
2021-05-25 18:35:30,2021,5,25,18,60700,69,35,1800000,115,30,1024,576
2021-05-25 14:40:51,2021,5,25,14,248,0,1,9640,2,23,1024,576
2021-05-23 20:20:01,2021,5,23,20,323,3,5,12500,4,29,1024,576
2021-05-23 13:05:47,2021,5,23,13,285200,355,477,18200000,1098,55,1024,576
2021-05-22 20:20:01,2021,5,22,20,498,3,4,18600,4,18,1024,576
2021-05-22 12:00:00,2021,5,22,12,468,4,3,15800,8,52,960,544
2021-05-21 12:00:00,2021,5,21,12,273,1,3,9343,3,70,1024,576
2021-05-20 12:00:00,2021,5,20,12,483,3,4,17300,1,56,544,960
2021-05-19 13:37:22,2021,5,19,13,822,4,9,24300,14,44,960,544
2021-05-18 14:14:54,2021,5,18,14,419700,885,1442,18300000,1302,49,852,480
2021-05-17 21:00:00,2021,5,17,21,1149,6,10,31400,8,56,854,480
2021-05-16 12:20:00,2021,5,16,12,247600,622,715,6800000,980,51,576,320
2021-05-15 12:20:00,2021,5,15,12,1853,16,32,47700,29,49,852,480
2021-05-14 21:00:00,2021,5,14,21,237100,0,460,6600000,536,52,1024,576
2021-05-13 21:00:00,2021,5,13,21,252100,294,392,6400000,606,58,1024,576
2021-05-12 12:00:00,2021,5,12,12,884,2,3,23600,10,39,1024,576
2021-05-11 21:15:00,2021,5,11,21,612,6,4,19900,5,12,1024,576
2021-05-11 12:00:01,2021,5,11,12,207600,287,264,4400000,473,52,1024,576
2021-05-10 21:15:00,2021,5,10,21,513,5,2,19900,5,11,1024,576
2021-05-07 21:00:01,2021,5,7,21,516,3,1,17800,7,11,1024,576
2021-05-07 12:00:01,2021,5,7,12,471,8,2,16200,0,14,1024,576
2021-05-06 20:44:59,2021,5,6,20,422,4,2,16100,2,8,1024,576
2021-05-03 12:00:01,2021,5,3,12,175300,299,229,3800000,452,39,1024,576
2021-05-02 20:30:01,2021,5,2,20,1031,6,11,23900,7,53,1024,576
2021-05-02 12:00:01,2021,5,2,12,642,7,6,15300,4,48,1024,576
2021-05-01 22:00:01,2021,5,1,22,510,3,2,14600,4,39,1020,576
2021-05-01 21:00:01,2021,5,1,21,629,3,6,17600,5,31,1024,576
2021-05-01 12:00:00,2021,5,1,12,493,7,4,13600,2,50,576,320
2021-04-30 22:00:00,2021,4,30,22,505,3,6,14300,3,58,1024,576
2021-04-30 20:35:00,2021,4,30,20,498,6,3,13800,0,44,576,320
2021-04-30 12:05:00,2021,4,30,12,565,5,2,13600,3,57,1024,576
2021-04-29 20:30:00,2021,4,29,20,502,3,6,14700,2,59,1024,576
2021-04-29 18:00:01,2021,4,29,18,821,10,3,19800,4,44,1024,576
2021-04-28 21:10:00,2021,4,28,21,452,2,1,14100,5,52,656,576
2021-04-28 16:48:09,2021,4,28,16,56100,215,124,3900000,1089,59,854,480
2021-04-28 12:00:00,2021,4,28,12,229800,346,779,3900000,482,40,1024,576
2021-04-27 21:00:00,2021,4,27,21,226400,318,376,4400000,389,59,1024,576
2021-04-27 12:00:00,2021,4,27,12,180000,290,213,3900000,426,59,1024,576
2021-04-26 21:15:01,2021,4,26,21,170300,319,291,4900000,389,56,854,480
2021-04-26 11:59:59,2021,4,26,11,205100,284,357,4300000,499,56,854,480
2021-04-25 11:00:01,2021,4,25,11,1291,13,6,27700,18,43,1024,576
2021-04-24 21:00:00,2021,4,24,21,745,19,5,22500,8,53,1024,576
2021-04-24 11:00:00,2021,4,24,11,182900,488,345,2400000,346,39,1024,576
2021-04-23 16:41:09,2021,4,23,16,77800,92,194,3900000,150,60,1024,576
2021-04-23 16:39:23,2021,4,23,16,38200,92,105,3900000,121,60,960,540
2021-04-23 14:04:26,2021,4,23,14,196300,456,1074,2700000,504,57,1024,576
2021-04-23 11:30:00,2021,4,23,11,216100,0,754,3600000,632,58,1024,576
2021-04-22 18:10:29,2021,4,22,18,194700,622,767,3800000,767,46,960,540
2021-04-20 19:18:33,2021,4,20,19,141000,381,426,2800000,452,52,1024,576
2021-04-20 19:15:01,2021,4,20,19,780,5,6,22000,11,26,1024,576
2021-04-20 16:38:54,2021,4,20,16,156500,321,272,2500000,373,39,960,540
2021-04-20 16:31:15,2021,4,20,16,377700,895,919,17400000,1342,57,854,480
2021-04-20 16:29:46,2021,4,20,16,66300,138,126,3900000,204,54,854,480
2021-04-20 16:28:48,2021,4,20,16,57300,132,171,3900000,325,59,1024,576
2021-04-19 11:00:00,2021,4,19,11,584,4,1,19800,5,10,960,540
2021-04-18 19:00:00,2021,4,18,19,573,4,6,19400,6,10,1024,576
2021-04-18 11:05:00,2021,4,18,11,543,4,1,18200,7,9,1024,576
2021-04-17 15:00:00,2021,4,17,15,1280,3,7,29100,7,38,1024,576
2021-04-15 19:06:34,2021,4,15,19,267500,0,616,3500000,646,46,960,540
2021-04-12 17:53:49,2021,4,12,17,225600,1228,921,3300000,562,59,960,540
2021-04-09 18:02:14,2021,4,9,18,991,13,9,28200,5,46,960,544
2021-04-09 10:11:19,2021,4,9,10,243000,1635,406,3200000,445,59,854,480
2021-04-08 19:34:46,2021,4,8,19,994,7,8,31800,15,59,854,480
2021-04-08 19:31:10,2021,4,8,19,70600,240,233,3900000,337,43,1024,576
2021-04-07 21:53:39,2021,4,7,21,649,3,5,22700,6,34,960,444
2021-04-05 19:24:24,2021,4,5,19,43000,89,82,3800000,114,29,960,544
2021-04-03 20:46:18,2021,4,3,20,542,8,3,18500,9,59,960,540
2021-04-01 15:42:22,2021,4,1,15,554,4,8,22100,6,59,960,540
2021-04-01 13:45:43,2021,4,1,13,519,6,7,17800,13,36,960,540
2021-03-31 15:11:32,2021,3,31,15,1086,6,8,28300,11,54,854,480
2021-03-31 10:54:51,2021,3,31,10,417,3,4,15200,1,49,954,540
2021-03-30 17:07:18,2021,3,30,17,444,2,2,17800,20,15,960,540
2021-03-29 16:44:25,2021,3,29,16,61000,51,167,5000000,124,47,854,480
2021-03-29 16:43:03,2021,3,29,16,80300,51,125,4900000,170,58,960,540
2021-03-29 14:33:35,2021,3,29,14,503,0,1,19600,7,12,540,954
2021-03-28 20:11:31,2021,3,28,20,518,2,7,16800,6,60,540,960
2021-03-28 20:04:10,2021,3,28,20,380,0,1,14400,8,40,540,960
2021-03-28 19:58:00,2021,3,28,19,485,0,7,17200,19,60,540,960
2021-03-28 17:19:22,2021,3,28,17,475,5,5,15800,5,15,960,540
2021-03-27 22:04:34,2021,3,27,22,630,3,7,16800,4,52,960,540
2021-03-27 21:57:41,2021,3,27,21,307400,6,478,15600000,655,60,960,540
2021-03-27 17:32:14,2021,3,27,17,729,1,7,20200,10,58,854,480
2021-03-26 22:48:25,2021,3,26,22,426,0,2,16000,8,30,960,540
2021-03-26 22:24:19,2021,3,26,22,284,1,1,14000,6,43,960,540
2021-03-26 22:06:52,2021,3,26,22,318,0,1,13000,3,53,960,540
2021-03-26 21:06:53,2021,3,26,21,281,2,3,12100,4,60,960,540
2021-03-26 20:52:38,2021,3,26,20,230,0,2,11300,5,46,960,540
2021-03-26 20:45:51,2021,3,26,20,252,1,2,11100,7,31,960,540
2021-03-26 20:32:43,2021,3,26,20,297,1,2,11900,5,33,960,540
2021-03-26 20:23:55,2021,3,26,20,213,0,0,9340,3,55,960,540
2021-03-26 20:21:09,2021,3,26,20,212,0,1,9394,3,30,960,540
2021-03-26 20:16:55,2021,3,26,20,233,0,0,10700,2,21,960,540
2021-03-26 20:04:11,2021,3,26,20,185,0,1,8192,0,38,960,540
2021-03-26 19:56:23,2021,3,26,19,151,0,0,7600,3,31,960,540
2021-03-26 19:49:50,2021,3,26,19,137,0,0,7563,1,15,960,540
2021-03-26 19:46:13,2021,3,26,19,154,0,2,7927,4,18,960,540
2021-03-26 19:33:59,2021,3,26,19,139,0,0,7020,1,15,960,540
2021-03-26 19:18:46,2021,3,26,19,146,0,3,7486,4,15,960,540
2021-03-26 18:36:07,2021,3,26,18,198200,4,266,15400000,582,60,960,540
2021-03-26 18:00:16,2021,3,26,18,138,1,3,8355,1,7,960,540
2021-03-26 15:18:01,2021,3,26,15,141,0,1,6792,2,23,1024,576
